time,state_name,state_abbr,index_type,index_flavor,index_nsa,index_sa
1977-Q1,Wisconsin,WI,traditional,all-transactions,73.03,
1977-Q1,Wyoming,WY,traditional,all-transactions,63.87,
1977-Q2,Alabama,AL,traditional,all-transactions,83.01,
1977-Q2,Alaska,AK,traditional,all-transactions,54.9,
1977-Q2,Arizona,AZ,traditional,all-transactions,63.55,
1977-Q2,Arkansas,AR,traditional,all-transactions,75.39,
1977-Q2,California,CA,traditional,all-transactions,63.03,
1977-Q2,Colorado,CO,traditional,all-transactions,65.52,
1977-Q2,Connecticut,CT,traditional,all-transactions,68.83,
1977-Q2,Delaware,DE,traditional,all-transactions,77.74,
1977-Q2,District of Columbia,DC,traditional,all-transactions,64.05,
1977-Q2,Florida,FL,traditional,all-transactions,78.83,
1977-Q2,Georgia,GA,traditional,all-transactions,76.73,
1977-Q2,Hawaii,HI,traditional,all-transactions,59.04,
1977-Q2,Idaho,ID,traditional,all-transactions,78.12,
1977-Q2,Illinois,IL,traditional,all-transactions,84.01,
1977-Q2,Indiana,IN,traditional,all-transactions,71.39,
1977-Q2,Iowa,IA,traditional,all-transactions,79.14,
1977-Q2,Kansas,KS,traditional,all-transactions,76.01,
1977-Q2,Kentucky,KY,traditional,all-transactions,73.39,
1977-Q2,Louisiana,LA,traditional,all-transactions,65.25,
1977-Q2,Maine,ME,traditional,all-transactions,79.0,
1977-Q2,Maryland,MD,traditional,all-transactions,73.44,
1977-Q2,Massachusetts,MA,traditional,all-transactions,70.26,
1977-Q2,Michigan,MI,traditional,all-transactions,68.18,
1977-Q2,Minnesota,MN,traditional,all-transactions,68.85,
1977-Q2,Mississippi,MS,traditional,all-transactions,77.12,
1977-Q2,Missouri,MO,traditional,all-transactions,81.71,
1977-Q2,Montana,MT,traditional,all-transactions,68.36,
1977-Q2,Nebraska,NE,traditional,all-transactions,73.79,
1977-Q2,Nevada,NV,traditional,all-transactions,63.45,
1977-Q2,New Hampshire,NH,traditional,all-transactions,66.8,
1977-Q2,New Jersey,NJ,traditional,all-transactions,65.29,
1977-Q2,New Mexico,NM,traditional,all-transactions,70.03,
1977-Q2,New York,NY,traditional,all-transactions,82.6,
1977-Q2,North Carolina,NC,traditional,all-transactions,74.16,
1977-Q2,North Dakota,ND,traditional,all-transactions,84.88,
1977-Q2,Ohio,OH,traditional,all-transactions,75.11,
1977-Q2,Oklahoma,OK,traditional,all-transactions,63.94,
1977-Q2,Oregon,OR,traditional,all-transactions,69.1,
1977-Q2,Pennsylvania,PA,traditional,all-transactions,80.81,
1977-Q2,Rhode Island,RI,traditional,all-transactions,72.47,
1977-Q2,South Carolina,SC,traditional,all-transactions,78.64,
1977-Q2,South Dakota,SD,traditional,all-transactions,70.11,
1977-Q2,Tennessee,TN,traditional,all-transactions,77.61,
1977-Q2,Texas,TX,traditional,all-transactions,71.74,
1977-Q2,Utah,UT,traditional,all-transactions,71.54,
1977-Q2,Vermont,VT,traditional,all-transactions,91.23,
1977-Q2,Virginia,VA,traditional,all-transactions,75.08,
1977-Q2,Washington,WA,traditional,all-transactions,63.03,
1977-Q2,West Virginia,WV,traditional,all-transactions,78.69,
1977-Q2,Wisconsin,WI,traditional,all-transactions,76.05,
1977-Q2,Wyoming,WY,traditional,all-transactions,65.44,
1977-Q3,Alabama,AL,traditional,all-transactions,87.89,
1977-Q3,Alaska,AK,traditional,all-transactions,79.98,
1977-Q3,Arizona,AZ,traditional,all-transactions,65.94,
1977-Q3,Arkansas,AR,traditional,all-transactions,76.77,
1977-Q3,California,CA,traditional,all-transactions,67.98,
1977-Q3,Colorado,CO,traditional,all-transactions,69.2,
1977-Q3,Connecticut,CT,traditional,all-transactions,71.46,
1977-Q3,Delaware,DE,traditional,all-transactions,82.43,
1977-Q3,District of Columbia,DC,traditional,all-transactions,66.64,
1977-Q3,Florida,FL,traditional,all-transactions,72.75,
1977-Q3,Georgia,GA,traditional,all-transactions,78.97,
1977-Q3,Hawaii,HI,traditional,all-transactions,60.5,
1977-Q3,Idaho,ID,traditional,all-transactions,83.72,
1977-Q3,Illinois,IL,traditional,all-transactions,83.43,
1977-Q3,Indiana,IN,traditional,all-transactions,74.48,
1977-Q3,Iowa,IA,traditional,all-transactions,80.65,
1977-Q3,Kansas,KS,traditional,all-transactions,77.4,
1977-Q3,Kentucky,KY,traditional,all-transactions,76.16,
1977-Q3,Louisiana,LA,traditional,all-transactions,62.97,
1977-Q3,Maine,ME,traditional,all-transactions,81.53,
1977-Q3,Maryland,MD,traditional,all-transactions,76.48,
1977-Q3,Massachusetts,MA,traditional,all-transactions,73.87,
1977-Q3,Michigan,MI,traditional,all-transactions,71.22,
1977-Q3,Minnesota,MN,traditional,all-transactions,73.0,
1977-Q3,Mississippi,MS,traditional,all-transactions,78.03,
1977-Q3,Missouri,MO,traditional,all-transactions,77.52,
1977-Q3,Montana,MT,traditional,all-transactions,72.75,
1977-Q3,Nebraska,NE,traditional,all-transactions,78.53,
1977-Q3,Nevada,NV,traditional,all-transactions,71.26,
1977-Q3,New Hampshire,NH,traditional,all-transactions,69.49,
1977-Q3,New Jersey,NJ,traditional,all-transactions,67.63,
1977-Q3,New Mexico,NM,traditional,all-transactions,73.26,
1977-Q3,New York,NY,traditional,all-transactions,82.15,
1977-Q3,North Carolina,NC,traditional,all-transactions,77.06,
1977-Q3,North Dakota,ND,traditional,all-transactions,80.61,
1977-Q3,Ohio,OH,traditional,all-transactions,78.89,
1977-Q3,Oklahoma,OK,traditional,all-transactions,68.11,
1977-Q3,Oregon,OR,traditional,all-transactions,74.3,
1977-Q3,Pennsylvania,PA,traditional,all-transactions,81.18,
1977-Q3,Rhode Island,RI,traditional,all-transactions,75.33,
1977-Q3,South Carolina,SC,traditional,all-transactions,81.06,
1977-Q3,South Dakota,SD,traditional,all-transactions,79.04,
1977-Q3,Tennessee,TN,traditional,all-transactions,77.96,
1977-Q3,Texas,TX,traditional,all-transactions,69.44,
1977-Q3,Utah,UT,traditional,all-transactions,74.89,
1977-Q3,Vermont,VT,traditional,all-transactions,76.46,
1977-Q3,Virginia,VA,traditional,all-transactions,77.28,
1977-Q3,Washington,WA,traditional,all-transactions,67.33,
1977-Q3,West Virginia,WV,traditional,all-transactions,72.34,
1977-Q3,Wisconsin,WI,traditional,all-transactions,78.11,
1977-Q3,Wyoming,WY,traditional,all-transactions,67.73,
1977-Q4,Alabama,AL,traditional,all-transactions,88.81,
1977-Q4,Alaska,AK,traditional,all-transactions,79.2,
1977-Q4,Arizona,AZ,traditional,all-transactions,69.61,
1977-Q4,Arkansas,AR,traditional,all-transactions,79.88,
1977-Q4,California,CA,traditional,all-transactions,70.68,
1977-Q4,Colorado,CO,traditional,all-transactions,72.96,
1977-Q4,Connecticut,CT,traditional,all-transactions,72.41,
1977-Q4,Delaware,DE,traditional,all-transactions,82.37,
1977-Q4,District of Columbia,DC,traditional,all-transactions,71.98,
1977-Q4,Florida,FL,traditional,all-transactions,74.92,
1977-Q4,Georgia,GA,traditional,all-transactions,79.74,
1977-Q4,Hawaii,HI,traditional,all-transactions,65.62,
1977-Q4,Idaho,ID,traditional,all-transactions,72.36,
1977-Q4,Illinois,IL,traditional,all-transactions,88.89,
1977-Q4,Indiana,IN,traditional,all-transactions,78.04,
1977-Q4,Iowa,IA,traditional,all-transactions,84.34,
1977-Q4,Kansas,KS,traditional,all-transactions,79.84,
1977-Q4,Kentucky,KY,traditional,all-transactions,78.18,
1977-Q4,Louisiana,LA,traditional,all-transactions,68.66,
1977-Q4,Maine,ME,traditional,all-transactions,86.76,
1977-Q4,Maryland,MD,traditional,all-transactions,76.89,
1977-Q4,Massachusetts,MA,traditional,all-transactions,73.43,
1977-Q4,Michigan,MI,traditional,all-transactions,72.71,
1977-Q4,Minnesota,MN,traditional,all-transactions,74.89,
1977-Q4,Mississippi,MS,traditional,all-transactions,86.69,
1977-Q4,Missouri,MO,traditional,all-transactions,79.97,
1977-Q4,Montana,MT,traditional,all-transactions,76.39,
1977-Q4,Nebraska,NE,traditional,all-transactions,80.11,
1977-Q4,Nevada,NV,traditional,all-transactions,69.86,
1977-Q4,New Hampshire,NH,traditional,all-transactions,74.52,
1977-Q4,New Jersey,NJ,traditional,all-transactions,69.45,
1977-Q4,New Mexico,NM,traditional,all-transactions,76.55,
1977-Q4,New York,NY,traditional,all-transactions,84.58,
1977-Q4,North Carolina,NC,traditional,all-transactions,80.79,
1977-Q4,North Dakota,ND,traditional,all-transactions,78.17,
1977-Q4,Ohio,OH,traditional,all-transactions,81.18,
1977-Q4,Oklahoma,OK,traditional,all-transactions,70.01,
1977-Q4,Oregon,OR,traditional,all-transactions,78.1,
1977-Q4,Pennsylvania,PA,traditional,all-transactions,84.46,
1977-Q4,Rhode Island,RI,traditional,all-transactions,77.13,
1977-Q4,South Carolina,SC,traditional,all-transactions,83.35,
1977-Q4,South Dakota,SD,traditional,all-transactions,80.13,
1977-Q4,Tennessee,TN,traditional,all-transactions,78.98,
1977-Q4,Texas,TX,traditional,all-transactions,73.45,
1977-Q4,Utah,UT,traditional,all-transactions,75.18,
1977-Q4,Vermont,VT,traditional,all-transactions,76.98,
1977-Q4,Virginia,VA,traditional,all-transactions,78.9,
1977-Q4,Washington,WA,traditional,all-transactions,70.77,
1977-Q4,West Virginia,WV,traditional,all-transactions,83.74,
1977-Q4,Wisconsin,WI,traditional,all-transactions,80.83,
1977-Q4,Wyoming,WY,traditional,all-transactions,72.18,
1978-Q1,Alabama,AL,traditional,all-transactions,87.93,
1978-Q1,Alaska,AK,traditional,all-transactions,78.78,
1978-Q1,Arizona,AZ,traditional,all-transactions,70.98,
1978-Q1,Arkansas,AR,traditional,all-transactions,80.06,
1978-Q1,California,CA,traditional,all-transactions,73.24,
1978-Q1,Colorado,CO,traditional,all-transactions,76.04,
1978-Q1,Connecticut,CT,traditional,all-transactions,73.95,
1978-Q1,Delaware,DE,traditional,all-transactions,86.81,
1978-Q1,District of Columbia,DC,traditional,all-transactions,69.01,
1978-Q1,Florida,FL,traditional,all-transactions,78.42,
1978-Q1,Georgia,GA,traditional,all-transactions,84.2,
1978-Q1,Hawaii,HI,traditional,all-transactions,65.93,
1978-Q1,Idaho,ID,traditional,all-transactions,97.31,
1978-Q1,Illinois,IL,traditional,all-transactions,91.0,
1978-Q1,Indiana,IN,traditional,all-transactions,82.17,
1978-Q1,Iowa,IA,traditional,all-transactions,86.7,
1978-Q1,Kansas,KS,traditional,all-transactions,82.37,
1978-Q1,Kentucky,KY,traditional,all-transactions,80.8,
1978-Q1,Louisiana,LA,traditional,all-transactions,73.04,
1978-Q1,Maine,ME,traditional,all-transactions,81.12,
1978-Q1,Maryland,MD,traditional,all-transactions,81.85,
1978-Q1,Massachusetts,MA,traditional,all-transactions,78.31,
1978-Q1,Michigan,MI,traditional,all-transactions,75.62,
1978-Q1,Minnesota,MN,traditional,all-transactions,76.41,
1978-Q1,Mississippi,MS,traditional,all-transactions,85.58,
1978-Q1,Missouri,MO,traditional,all-transactions,82.75,
1978-Q1,Montana,MT,traditional,all-transactions,86.22,
1978-Q1,Nebraska,NE,traditional,all-transactions,78.97,
1978-Q1,Nevada,NV,traditional,all-transactions,75.95,
1978-Q1,New Hampshire,NH,traditional,all-transactions,75.53,
1978-Q1,New Jersey,NJ,traditional,all-transactions,71.25,
1978-Q1,New Mexico,NM,traditional,all-transactions,76.91,
1978-Q1,New York,NY,traditional,all-transactions,83.16,
1978-Q1,North Carolina,NC,traditional,all-transactions,82.9,
1978-Q1,North Dakota,ND,traditional,all-transactions,88.76,
1978-Q1,Ohio,OH,traditional,all-transactions,83.14,
1978-Q1,Oklahoma,OK,traditional,all-transactions,72.17,
1978-Q1,Oregon,OR,traditional,all-transactions,80.03,
1978-Q1,Pennsylvania,PA,traditional,all-transactions,84.08,
1978-Q1,Rhode Island,RI,traditional,all-transactions,79.07,
1978-Q1,South Carolina,SC,traditional,all-transactions,81.73,
1978-Q1,South Dakota,SD,traditional,all-transactions,76.62,
1978-Q1,Tennessee,TN,traditional,all-transactions,84.34,
1978-Q1,Texas,TX,traditional,all-transactions,76.66,
1978-Q1,Utah,UT,traditional,all-transactions,81.03,
1978-Q1,Vermont,VT,traditional,all-transactions,90.72,
1978-Q1,Virginia,VA,traditional,all-transactions,80.41,
1978-Q1,Washington,WA,traditional,all-transactions,74.35,
1978-Q1,West Virginia,WV,traditional,all-transactions,81.37,
1978-Q1,Wisconsin,WI,traditional,all-transactions,84.51,
1978-Q1,Wyoming,WY,traditional,all-transactions,73.66,
1978-Q2,Alabama,AL,traditional,all-transactions,88.29,
1978-Q2,Alaska,AK,traditional,all-transactions,85.99,
1978-Q2,Arizona,AZ,traditional,all-transactions,73.61,
1978-Q2,Arkansas,AR,traditional,all-transactions,80.82,
1978-Q2,California,CA,traditional,all-transactions,76.0,
1978-Q2,Colorado,CO,traditional,all-transactions,79.93,
1978-Q2,Connecticut,CT,traditional,all-transactions,79.68,
1978-Q2,Delaware,DE,traditional,all-transactions,88.93,
1978-Q2,District of Columbia,DC,traditional,all-transactions,77.54,
1978-Q2,Florida,FL,traditional,all-transactions,83.36,
1978-Q2,Georgia,GA,traditional,all-transactions,81.38,
1978-Q2,Hawaii,HI,traditional,all-transactions,65.32,
1978-Q2,Idaho,ID,traditional,all-transactions,42.26,
1978-Q2,Illinois,IL,traditional,all-transactions,98.39,
1978-Q2,Indiana,IN,traditional,all-transactions,84.45,
1978-Q2,Iowa,IA,traditional,all-transactions,90.82,
1978-Q2,Kansas,KS,traditional,all-transactions,85.13,
1978-Q2,Kentucky,KY,traditional,all-transactions,83.28,
1978-Q2,Louisiana,LA,traditional,all-transactions,73.68,
1978-Q2,Maine,ME,traditional,all-transactions,91.7,
1978-Q2,Maryland,MD,traditional,all-transactions,83.01,
1978-Q2,Massachusetts,MA,traditional,all-transactions,79.82,
1978-Q2,Michigan,MI,traditional,all-transactions,79.54,
1978-Q2,Minnesota,MN,traditional,all-transactions,82.1,
1978-Q2,Mississippi,MS,traditional,all-transactions,84.76,
1978-Q2,Missouri,MO,traditional,all-transactions,92.82,
1978-Q2,Montana,MT,traditional,all-transactions,85.3,
1978-Q2,Nebraska,NE,traditional,all-transactions,85.87,
1978-Q2,Nevada,NV,traditional,all-transactions,80.87,
1978-Q2,New Hampshire,NH,traditional,all-transactions,75.0,
1978-Q2,New Jersey,NJ,traditional,all-transactions,73.25,
1978-Q2,New Mexico,NM,traditional,all-transactions,78.67,
1978-Q2,New York,NY,traditional,all-transactions,87.28,
1978-Q2,North Carolina,NC,traditional,all-transactions,83.15,
1978-Q2,North Dakota,ND,traditional,all-transactions,83.58,
1978-Q2,Ohio,OH,traditional,all-transactions,86.53,
1978-Q2,Oklahoma,OK,traditional,all-transactions,78.05,
1978-Q2,Oregon,OR,traditional,all-transactions,84.84,
1978-Q2,Pennsylvania,PA,traditional,all-transactions,87.81,
1978-Q2,Rhode Island,RI,traditional,all-transactions,81.7,
1978-Q2,South Carolina,SC,traditional,all-transactions,86.34,
1978-Q2,South Dakota,SD,traditional,all-transactions,83.73,
1978-Q2,Tennessee,TN,traditional,all-transactions,83.01,
1978-Q2,Texas,TX,traditional,all-transactions,78.99,
1978-Q2,Utah,UT,traditional,all-transactions,84.02,
1978-Q2,Vermont,VT,traditional,all-transactions,92.05,
1978-Q2,Virginia,VA,traditional,all-transactions,83.28,
1978-Q2,Washington,WA,traditional,all-transactions,79.72,
1978-Q2,West Virginia,WV,traditional,all-transactions,83.87,
1978-Q2,Wisconsin,WI,traditional,all-transactions,87.44,
1978-Q2,Wyoming,WY,traditional,all-transactions,77.3,
1978-Q3,Alabama,AL,traditional,all-transactions,96.22,
1978-Q3,Alaska,AK,traditional,all-transactions,87.15,
1978-Q3,Arizona,AZ,traditional,all-transactions,78.83,
1978-Q3,Arkansas,AR,traditional,all-transactions,85.43,
1978-Q3,California,CA,traditional,all-transactions,78.63,
1978-Q3,Colorado,CO,traditional,all-transactions,83.9,
1978-Q3,Connecticut,CT,traditional,all-transactions,86.72,
1978-Q3,Delaware,DE,traditional,all-transactions,84.37,
1978-Q3,District of Columbia,DC,traditional,all-transactions,80.82,
1978-Q3,Florida,FL,traditional,all-transactions,83.12,
1978-Q3,Georgia,GA,traditional,all-transactions,85.43,
1978-Q3,Hawaii,HI,traditional,all-transactions,67.29,
1978-Q3,Idaho,ID,traditional,all-transactions,98.69,
1978-Q3,Illinois,IL,traditional,all-transactions,99.69,
1978-Q3,Indiana,IN,traditional,all-transactions,87.11,
1978-Q3,Iowa,IA,traditional,all-transactions,92.19,
1978-Q3,Kansas,KS,traditional,all-transactions,88.74,
1978-Q3,Kentucky,KY,traditional,all-transactions,87.96,
1978-Q3,Louisiana,LA,traditional,all-transactions,77.84,
1978-Q3,Maine,ME,traditional,all-transactions,89.57,
1978-Q3,Maryland,MD,traditional,all-transactions,85.71,
1978-Q3,Massachusetts,MA,traditional,all-transactions,84.66,
1978-Q3,Michigan,MI,traditional,all-transactions,83.06,
1978-Q3,Minnesota,MN,traditional,all-transactions,85.35,
1978-Q3,Mississippi,MS,traditional,all-transactions,92.28,
1978-Q3,Missouri,MO,traditional,all-transactions,89.83,
1978-Q3,Montana,MT,traditional,all-transactions,86.22,
1978-Q3,Nebraska,NE,traditional,all-transactions,86.6,
1978-Q3,Nevada,NV,traditional,all-transactions,86.05,
1978-Q3,New Hampshire,NH,traditional,all-transactions,83.55,
1978-Q3,New Jersey,NJ,traditional,all-transactions,76.5,
1978-Q3,New Mexico,NM,traditional,all-transactions,81.74,
1978-Q3,New York,NY,traditional,all-transactions,83.68,
1978-Q3,North Carolina,NC,traditional,all-transactions,86.49,
1978-Q3,North Dakota,ND,traditional,all-transactions,90.39,
1978-Q3,Ohio,OH,traditional,all-transactions,89.05,
1978-Q3,Oklahoma,OK,traditional,all-transactions,82.08,
1978-Q3,Oregon,OR,traditional,all-transactions,88.36,
1978-Q3,Pennsylvania,PA,traditional,all-transactions,86.79,
1978-Q3,Rhode Island,RI,traditional,all-transactions,84.94,
1978-Q3,South Carolina,SC,traditional,all-transactions,87.78,
1978-Q3,South Dakota,SD,traditional,all-transactions,85.83,
1978-Q3,Tennessee,TN,traditional,all-transactions,86.66,
1978-Q3,Texas,TX,traditional,all-transactions,81.25,
1978-Q3,Utah,UT,traditional,all-transactions,86.5,
1978-Q3,Vermont,VT,traditional,all-transactions,97.82,
1978-Q3,Virginia,VA,traditional,all-transactions,86.07,
1978-Q3,Washington,WA,traditional,all-transactions,83.94,
1978-Q3,West Virginia,WV,traditional,all-transactions,82.33,
1978-Q3,Wisconsin,WI,traditional,all-transactions,90.68,
1978-Q3,Wyoming,WY,traditional,all-transactions,79.47,
1978-Q4,Alabama,AL,traditional,all-transactions,95.68,
1978-Q4,Alaska,AK,traditional,all-transactions,90.57,
1978-Q4,Arizona,AZ,traditional,all-transactions,82.76,
1978-Q4,Arkansas,AR,traditional,all-transactions,84.77,
1978-Q4,California,CA,traditional,all-transactions,81.8,
1978-Q4,Colorado,CO,traditional,all-transactions,87.43,
1978-Q4,Connecticut,CT,traditional,all-transactions,88.58,
1978-Q4,Delaware,DE,traditional,all-transactions,83.6,
1978-Q4,District of Columbia,DC,traditional,all-transactions,81.31,
1978-Q4,Florida,FL,traditional,all-transactions,84.6,
1978-Q4,Georgia,GA,traditional,all-transactions,86.43,
1978-Q4,Hawaii,HI,traditional,all-transactions,74.84,
1978-Q4,Idaho,ID,traditional,all-transactions,97.06,
1978-Q4,Illinois,IL,traditional,all-transactions,102.09,
1978-Q4,Indiana,IN,traditional,all-transactions,89.96,
1978-Q4,Iowa,IA,traditional,all-transactions,96.31,
1978-Q4,Kansas,KS,traditional,all-transactions,90.24,
1978-Q4,Kentucky,KY,traditional,all-transactions,91.22,
1978-Q4,Louisiana,LA,traditional,all-transactions,82.06,
1978-Q4,Maine,ME,traditional,all-transactions,92.96,
1978-Q4,Maryland,MD,traditional,all-transactions,88.03,
1978-Q4,Massachusetts,MA,traditional,all-transactions,87.22,
1978-Q4,Michigan,MI,traditional,all-transactions,86.78,
1978-Q4,Minnesota,MN,traditional,all-transactions,87.45,
1978-Q4,Mississippi,MS,traditional,all-transactions,92.31,
1978-Q4,Missouri,MO,traditional,all-transactions,90.92,
1978-Q4,Montana,MT,traditional,all-transactions,89.24,
1978-Q4,Nebraska,NE,traditional,all-transactions,87.61,
1978-Q4,Nevada,NV,traditional,all-transactions,90.14,
1978-Q4,New Hampshire,NH,traditional,all-transactions,84.69,
